,Date,Open,High,Low,Close,Adj Close,Volume,adx_pos,adx_neg
239,2015-09-18,7967.450195,8055.0,7955.850098000001,7981.899901999999,7981.899901999999,241800.0,18.881610936355546,27.939651791660552
240,2015-09-21,7911.5,7987.899901999999,7908.350098000001,7977.100098000001,7977.100098000001,121800.0,19.035451127862693,29.877791911405065
241,2015-09-22,8014.799805,8021.600098000001,7787.75,7812.0,7812.0,168400.0,18.94866635936719,25.668727323965424
242,2015-09-23,7737.350098000001,7882.899901999999,7723.25,7845.950195,7845.950195,146700.0,18.983570497456963,26.58658476866409
243,2015-09-24,7838.399901999999,7894.5,7804.100098000001,7868.5,7868.5,202500.0,19.953690856737364,27.10922107624303
244,2015-09-28,7892.799805,7893.950195,7787.950195,7795.700195,7795.700195,136300.0,20.92440137145377,22.4353833965977
245,2015-09-29,7725.700195,7926.549805,7691.200195,7843.299805,7843.299805,240700.0,20.097970117146957,22.36821432636643
246,2015-09-30,7924.25,7957.700195,7874.5,7948.899901999999,7948.899901999999,210700.0,21.64261050418934,23.172950191643864
247,2015-10-01,7992.049805,8008.25,7930.649901999999,7950.899901999999,7950.899901999999,156900.0,18.430513277728668,24.21580060101422
248,2015-10-05,8005.100098000001,8128.899901999999,8005.100098000001,8119.299805,8119.299805,183100.0,24.692788852064755,18.996563639310907
249,2015-10-06,8180.450195,8180.950195,8096.5,8152.899901999999,8152.899901999999,178500.0,25.36635009077316,19.21312394740799
250,2015-10-07,8146.200195,8188.899901999999,8132.899901999999,8177.399901999999,8177.399901999999,193900.0,25.861822169927972,19.900355424436455
251,2015-10-08,8196.75,8196.75,8105.850098000001,8129.350098000001,8129.350098000001,171700.0,25.70129640666104,21.327561656474508
252,2015-10-09,8186.350098000001,8232.200195,8139.649901999999,8189.700195,8189.700195,199700.0,25.526274952249615,21.109430531486918
253,2015-10-12,8231.5,8244.5,8128.200195,8143.600098000001,8143.600098000001,199100.0,18.646046005489577,21.59333724794962
254,2015-10-13,8121.950195,8150.25,8088.600098000001,8131.700195,8131.700195,145900.0,18.841525925565865,21.357029585537024
255,2015-10-14,8102.399901999999,8139.299805,8096.350098000001,8107.899901999999,8107.899901999999,138900.0,21.21333985792065,16.09296952558852
256,2015-10-15,8134.350098000001,8190.549805,8129.799805,8179.5,8179.5,167200.0,25.908323841035422,12.473071552158302
257,2015-10-16,8193.650391,8246.400391,8147.649901999999,8238.150391,8238.150391,156400.0,28.81518491287901,12.401132150905774
258,2015-10-19,8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500.0,32.72761901646164,11.782942743880204
259,2015-10-20,8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100.0,38.2199616455016,5.4799529489963685
260,2015-10-21,8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800.0,36.78229411827176,6.67456225957551
261,2015-10-23,8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000.0,35.389224278774506,6.68136593623687
262,2015-10-26,8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900.0,27.320909906619487,9.906383317594893
263,2015-10-27,8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700.0,23.403885755969526,13.650320153002562
264,2015-10-28,8188.899901999999,8209.099609,8131.799805,8171.200195,8171.200195,188900.0,21.703525879655487,20.9179587383346
265,2015-10-29,8175.450195,8179.600098000001,8098.0,8111.75,8111.75,217500.0,21.89058678713841,21.723828805127933
266,2015-10-30,8123.549805,8146.100098000001,8044.399901999999,8065.799805,8065.799805,199500.0,18.624965083703337,26.71988060176774
267,2015-11-02,8054.549805,8060.700195,7995.600098000001,8050.799805,8050.799805,136100.0,18.26502504495719,32.64357847816353
268,2015-11-03,8086.350098000001,8100.350098000001,8031.75,8060.700195,8060.700195,132500.0,21.960074309173006,28.612682064760232
269,2015-11-04,8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0,22.48390246361109,27.4030481410585
270,2015-11-05,8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0,17.540903519962093,34.644755219225964
271,2015-11-06,7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0,12.71193092327271,37.02995950136188
272,2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0,8.24913634719094,45.55601372681172
273,2015-11-10,7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0,6.901824816795786,42.82111871649599
274,2015-11-13,7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0,7.037009312871715,46.021366156951615
275,2015-11-16,7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0,9.06461231552752,44.33026646602532
276,2015-11-17,7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0,10.846518823346573,42.69247705775731
277,2015-11-18,7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0,10.254998153859864,42.764960369084164
278,2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0,10.917884068287716,35.97700656182463
279,2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0,14.571527983118322,33.37252448219846
280,2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0,15.10369721580152,30.62873145896845
281,2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0,15.244568489105633,28.209521947232474
282,2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0,14.315112250194506,28.274928775375272
283,2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0,17.90904239537766,28.465486574222606
284,2015-11-30,7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0,19.17739655164734,23.121896866862315
285,2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0,20.27169526494727,22.390251301906876
286,2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0,22.332082144435777,12.987764253644581
287,2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0,23.68892498825007,19.21010460471257
288,2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0,22.909623967452738,21.835879051611474
289,2015-12-07,7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0,17.822591396150976,25.606598061204263
290,2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0,15.492368758763496,30.84419609621923
291,2015-12-09,7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0,15.824484173247788,32.51987423172478
292,2015-12-10,7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0,15.327523989878637,33.85306375676397
293,2015-12-11,7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0,9.766373514777994,35.928474354181525
294,2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0,9.229769333911408,36.15306593345387
295,2015-12-15,7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0,12.696045814817516,34.32431774742576
296,2015-12-16,7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0,16.532312513378884,34.01594183877927
297,2015-12-17,7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0,17.235309310768166,32.98457027591583
298,2015-12-18,7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0,16.00947511072139,31.690798568480552
299,2015-12-21,7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0,14.670570037657146,31.530718012748647
300,2015-12-22,7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0,15.090344724001394,29.695855782928344
301,2015-12-23,7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0,16.945677297128945,25.092574627403696
302,2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0,18.790611854854802,19.639198680182737
303,2015-12-28,7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0,22.690389967797515,17.331838592117983
304,2015-12-29,7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0,23.96808641240548,12.993253842592507
305,2015-12-30,7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0,24.80877210790422,7.839531276586728
306,2015-12-31,7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0,26.123294411971834,7.958880711281856
308,2016-01-04,7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0,25.300289034374273,14.038441413772471
309,2016-01-05,7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0,26.29321943148448,14.03061889646003
310,2016-01-06,7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0,22.71215202047008,17.704285509403142
311,2016-01-07,7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0,15.033058938755618,29.296565778496273
312,2016-01-08,7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0,9.31620359998701,30.501895604946963
313,2016-01-11,7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0,9.16589316238392,37.09249901079965
314,2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0,9.217093582375474,36.20303956700509
315,2016-01-13,7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0,8.122606465027586,38.28631630550469
316,2016-01-14,7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0,6.866313454249001,36.20058247368948
317,2016-01-15,7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0,5.292910637460738,35.20950281799315
318,2016-01-18,7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0,1.9400346574661749,39.98815863411915
319,2016-01-19,7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0,1.5424675678953663,38.17773606668478
320,2016-01-20,7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0,1.390618270467768,40.61094424612182
321,2016-01-21,7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0,0.745865417471633,38.76722370764248
322,2016-01-22,7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0,2.6268415913981134,32.99423327006885
323,2016-01-25,7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0,5.54107243339264,32.063129056986796
324,2016-01-27,7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0,5.60651605769413,30.219482352692747
325,2016-01-28,7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0,6.0193755660978505,23.353915180933903
326,2016-01-29,7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0,11.574497657632152,21.970044465244296
327,2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0,13.32759825419638,17.6752199017199
328,2016-02-02,7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0,12.974586108626008,23.1230056776271
329,2016-02-03,7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0,13.420512450900036,24.82141741513347
330,2016-02-04,7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0,15.365791688181814,25.794530588229456
331,2016-02-05,7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0,18.5577618731479,25.417681031551204
332,2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0,18.310575395002417,22.219210538465898
333,2016-02-09,7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0,18.30671248586263,27.520357267234154
334,2016-02-10,7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0,19.593037476913533,27.825626314306778
335,2016-02-11,7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0,18.327695212630562,39.1680835267186
336,2016-02-12,7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0,16.144720868123997,44.40847718706409
337,2016-02-15,7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0,20.15589140830487,41.06065982602504
338,2016-02-16,7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0,20.152258829116175,38.64607998252032
339,2016-02-17,7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0,19.11426806984878,39.9776992974159
340,2016-02-18,7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0,18.973367661084563,41.33555690764727
341,2016-02-19,7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0,18.10225428471175,40.88041548523394
342,2016-02-22,7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0,20.398039827295026,36.94646585805802
343,2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0,19.91197980597322,37.745809695013406
344,2016-02-24,7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0,17.908556135260532,41.86287357938235
345,2016-02-25,7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0,15.728471008714955,44.99122671317017
346,2016-02-26,7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0,17.325632840685785,44.26580575671015
347,2016-02-29,7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0,15.959835991854252,44.360654167404384
348,2016-03-01,7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0,21.653727227451377,37.073500890503816
349,2016-03-02,7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0,29.87957124183783,28.075971617637045
350,2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0,35.91540321428981,24.176624095320157
351,2016-03-04,7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0,31.770010352865395,26.029542985818093
352,2016-03-08,7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0,33.22728820978411,27.251677135239056
353,2016-03-09,7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0,34.173955877083465,24.539678344429518
354,2016-03-10,7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0,29.385790254607606,24.64058569626503
355,2016-03-11,7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0,28.649031923667703,24.604915147423288
356,2016-03-14,7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0,29.11303391421087,24.292030366578356
357,2016-03-15,7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0,30.14338929812145,22.26787603464616
358,2016-03-16,7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0,30.087960028713443,20.21943791589498
359,2016-03-17,7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0,34.06814521956467,16.966136379942025
360,2016-03-18,7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0,34.255947440723276,16.78017022159088
361,2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0,44.224824875356575,8.236349283587947
362,2016-03-22,7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0,40.35325195615883,9.21051660058701
363,2016-03-23,7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0,32.27900088201747,9.940078096878779
364,2016-03-28,7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0,23.370612532604138,15.816922933473595
365,2016-03-29,7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0,21.579092495100777,16.119043484488767
366,2016-03-30,7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0,25.496238214005828,15.42909699027486
367,2016-03-31,7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0,28.846875317994765,14.561135430284173
368,2016-04-01,7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0,28.794417250485107,17.52815066329308
369,2016-04-04,7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0,31.156941905135483,17.83930241540828
370,2016-04-05,7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0,26.199297832727677,24.82967168700982
371,2016-04-06,7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0,27.073449527518985,21.09333884783967
372,2016-04-07,7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0,27.23220979327498,21.825550596957772
373,2016-04-08,7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0,22.584207290200837,23.60153232000118
374,2016-04-11,7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0,27.563946712011916,22.539525440151824
375,2016-04-12,7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0,24.009304883157846,23.497009061070287
376,2016-04-13,7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0,32.44875579318113,22.27130669822559
377,2016-04-18,7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0,35.95564654640853,21.925541721221133
378,2016-04-20,7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0,40.696426829902144,17.056319657600643
379,2016-04-21,7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0,42.084291598597105,16.34051976917019
380,2016-04-22,7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0,38.097026552854956,18.473834589456306
381,2016-04-25,7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0,34.96294753742664,22.08777019783627
382,2016-04-26,7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0,37.71541361885194,18.056925335739344
383,2016-04-27,7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0,37.395849569052515,18.189464773465808
384,2016-04-28,7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0,37.75961982964541,17.621372169103672
385,2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0,36.26324013285317,20.315085188387982
386,2016-05-02,7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0,36.87566789588884,17.303136660351573
387,2016-05-03,7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0,38.19506208327952,15.314859796611223
388,2016-05-04,7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0,33.12514786386646,19.437759747225726
389,2016-05-05,7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0,31.960934586141256,19.192897880134588
390,2016-05-06,7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0,22.607509716142857,22.9354129357612
391,2016-05-09,7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0,27.548392883567004,21.845961118099062
392,2016-05-10,7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0,27.33365462482631,22.075535827452253
393,2016-05-11,7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0,24.832941191448118,26.089798845179807
394,2016-05-12,7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0,26.23313066232046,24.94756645339209
395,2016-05-13,7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0,25.614846439203724,25.757592509431213
396,2016-05-16,7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0,21.76671927543845,27.655820659666876
397,2016-05-17,7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0,24.994445175350634,27.061537469745065
398,2016-05-18,7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0,26.523869910921565,25.786178422629867
399,2016-05-19,7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0,26.33579264554575,25.4623256196514
400,2016-05-20,7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0,26.250445711065556,26.914261379372096
401,2016-05-23,7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0,22.52726281935213,29.26832963750614
402,2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0,22.63824830563727,26.826039233147565
403,2016-05-25,7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0,31.86981348730166,24.39522653604199
404,2016-05-26,7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0,39.852832835593176,20.900703346447134
405,2016-05-27,8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0,37.292756241626215,21.591532969393914
406,2016-05-30,8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0,38.48004321398488,21.74900120712233
407,2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0,39.42609636178248,19.2721829780276
408,2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0,38.18287591054917,19.44583527908892
409,2016-06-02,8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0,39.414716399686775,16.247699308779254
410,2016-06-03,8246.200195,8262.0,8209.849609,8220.799805,8220.799805,379000.0,43.628569741997644,15.924553626501302
411,2016-06-06,8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600.0,39.24448424729954,18.30633629691038
412,2016-06-07,8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900.0,43.74175955042676,12.438413849313532
413,2016-06-08,8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300.0,46.51127716752428,9.390361959275149
414,2016-06-09,8273.349609,8273.349609,8184.600098000001,8203.599609,8203.599609,174900.0,46.02527371342033,12.43571532678343
415,2016-06-10,8180.25,8265.599609,8162.850098000001,8170.049805,8170.049805,182200.0,45.85303611132324,13.094691925857786
416,2016-06-13,8102.25,8125.25,8063.899901999999,8110.600098000001,8110.600098000001,169700.0,43.587952776799014,20.017124060158547
417,2016-06-14,8134.399901999999,8134.950195,8069.5,8108.850098000001,8108.850098000001,145500.0,33.12645941560007,22.335219769300252
418,2016-06-15,8139.399901999999,8213.200195,8123.149901999999,8206.599609,8206.599609,169800.0,28.46347358384203,23.264039849666162
419,2016-06-16,8180.649901999999,8180.649901999999,8074.450195,8140.75,8140.75,189200.0,20.02936910291892,26.930596656652153
420,2016-06-17,8176.649901999999,8195.25,8135.799805,8170.200195,8170.200195,166600.0,17.915293324265825,26.679629622076895
421,2016-06-20,8115.75,8244.150391,8107.350098000001,8238.5,8238.5,168600.0,21.250267993905595,23.928557663425263
422,2016-06-21,8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000.0,22.233759789696794,23.931657198657554
423,2016-06-22,8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100.0,22.036679709277323,26.511628989300288
424,2016-06-23,8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100.0,22.43252142587765,25.524628393025676
425,2016-06-24,8029.100098000001,8100.700195,7927.049805,8088.600098000001,8088.600098000001,297600.0,18.046459832109285,36.285252397100784
426,2016-06-27,8039.350098000001,8120.649901999999,8039.350098000001,8094.700195,8094.700195,162500.0,15.502720400986856,36.59110280406712
427,2016-06-28,8096.049805,8146.350098000001,8086.850098000001,8127.850098000001,8127.850098000001,170400.0,16.964876179710004,36.04498047174225
428,2016-06-29,8173.100098000001,8212.400391,8157.649901999999,8204.0,8204.0,147000.0,21.3764613443125,31.68801492088229
429,2016-06-30,8260.25,8308.150391,8242.099609,8287.75,8287.75,279400.0,27.67786696354751,30.22282851339729
430,2016-07-01,8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500.0,31.662836236933867,24.2860094187297
431,2016-07-04,8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200.0,33.72237709202036,24.20981484785949
432,2016-07-05,8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000.0,29.28998084999828,28.03946013664678
433,2016-07-07,8342.0,8361.950195,8317.700195,8337.900391,8337.900391,155500.0,31.194953323059988,26.426203004719426
434,2016-07-08,8350.0,8353.299805,8287.549805,8323.200195,8323.200195,137900.0,29.974942296008244,28.52412423015699
435,2016-07-11,8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800.0,34.96228850076403,28.207326675407167
436,2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0,37.6493547124799,28.133571287805164
437,2016-07-13,8540.450195,8550.25,8493.549805,8519.5,8519.5,195500.0,40.19655105839136,25.09922254906568
438,2016-07-14,8515.75,8571.400391,8500.700195,8565.0,8565.0,153900.0,39.0307754178331,25.60437068767263
439,2016-07-15,8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700.0,50.729045384972686,7.257794410344538
440,2016-07-18,8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300.0,48.331701094621984,8.641679639900426
441,2016-07-19,8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900.0,45.775754652627334,10.247609187798304
442,2016-07-20,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300.0,43.516329041874975,10.512790247352426
443,2016-07-21,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000.0,36.64641542002774,10.741190755051086
444,2016-07-22,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200.0,32.230863085418044,12.184742600613937
445,2016-07-25,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000.0,35.32047454176596,11.57309623717249
446,2016-07-26,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800.0,35.46342823404679,7.358701568712867
447,2016-07-27,8599.400391,8665.0,8572.049805,8615.799805,8615.799805,184100.0,35.71427950696216,6.841391911933204
448,2016-07-28,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500.0,36.7979639883955,4.19324400478121
449,2016-07-29,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000.0,28.819444473035173,4.6626984173241075
450,2016-08-01,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400.0,26.175164341046287,4.392110481472072
451,2016-08-02,8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400.0,23.544817305141954,4.315092874180033
452,2016-08-03,8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000.0,20.927618852975552,11.455571217584115
453,2016-08-04,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700.0,18.871646310804525,12.490530964099753
454,2016-08-05,8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900.0,25.667583030138655,10.65984750769301
455,2016-08-08,8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600.0,29.16008395959963,9.33300702908357
456,2016-08-09,8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100.0,25.81474825321592,14.114732355917466
457,2016-08-10,8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600.0,23.635298556239423,19.63338355234775
458,2016-08-11,8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200.0,23.597635899320256,20.492681629105938
460,2016-08-16,8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800.0,23.342485399207625,21.07384982944543
461,2016-08-17,8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100.0,23.109914223718448,21.14937699684208
462,2016-08-18,8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300.0,23.935996843023077,21.629067036829206
463,2016-08-19,8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900.0,23.80117053870232,21.805845517399618
464,2016-08-22,8667.0,8684.849609,8614.0,8629.150391,8629.150391,152300.0,23.163739095664933,24.022631606412702
