,Date,Open,High,Low,Close,Adj Close,Volume,ic_a,ic_b
493,2016-10-04,8770.0,8783.650391,8736.099609,8769.150391,8769.150391,184300.0,8610.4248045,8327.699707
494,2016-10-05,8806.349609,8806.950195,8731.400391,8743.950195,8743.950195,157200.0,8615.574707,8327.699707
495,2016-10-06,8768.700195,8781.150391,8684.650391,8709.549805,8709.549805,163600.0,8614.62475575,8327.699707
496,2016-10-07,8721.700195,8723.700195,8663.799805,8697.599609,8697.599609,150400.0,8633.68725575,8338.824707
497,2016-10-10,8735.349609,8745.799805,8703.950195,8708.799805,8708.799805,108400.0,8674.837646249998,8373.125
498,2016-10-13,8671.5,8681.549805,8541.349609,8573.349609,8573.349609,212300.0,8675.07519525,8373.125
499,2016-10-14,8594.0,8604.450195,8549.799805,8583.400391,8583.400391,162800.0,8677.52490225,8375.574707
500,2016-10-17,8612.950195,8615.400391,8506.150391,8520.400391,8520.400391,197400.0,8740.89990225,8438.949707
501,2016-10-18,8556.049805,8685.099609,8555.900391,8677.900391,8677.900391,216600.0,8749.82519525,8447.875
502,2016-10-19,8697.5,8698.75,8636.700195,8659.099609,8659.099609,172100.0,8749.82519525,8447.875
503,2016-10-20,8693.349609,8727.0,8678.299805,8699.400391,8699.400391,161000.0,8749.82519525,8447.875
504,2016-10-21,8708.599609,8709.099609,8652.049805,8693.049805,8693.049805,157300.0,8774.45019525,8504.0251465
505,2016-10-24,8709.849609,8736.950195,8684.150391,8708.950195,8708.950195,157100.0,8786.112793,8527.7751465
506,2016-10-25,8721.700195,8722.650391,8663.450195,8691.299805,8691.299805,189800.0,8791.5876465,8563.1750485
507,2016-10-26,8657.299805,8657.299805,8596.599609,8615.25,8615.25,219300.0,8791.5876465,8605.399902000001
508,2016-10-27,8607.099609,8624.849609,8550.25,8615.25,8615.25,242800.0,8791.5876465,8628.125
509,2016-10-28,8625.0,8653.75,8581.75,8638.0,8638.0,175500.0,8791.5876465,8628.125
510,2016-11-01,8653.150391,8669.599609,8614.5,8626.25,8626.25,165000.0,8789.5,8628.125
511,2016-11-02,8542.799805,8549.5,8504.849609,8514.0,8514.0,155300.0,8785.125244249999,8628.125
512,2016-11-03,8499.849609,8537.650391,8476.150391,8484.950195,8484.950195,170500.0,8773.67504875,8628.125
513,2016-11-04,8503.599609,8504.0,8400.25,8433.75,8433.75,224800.0,8773.67504875,8687.875
514,2016-11-07,8535.75,8535.849609,8481.450195,8497.049805,8497.049805,172800.0,8774.074950999999,8722.700195
515,2016-11-08,8540.0,8559.400391,8480.099609,8543.549805,8543.549805,195700.0,8774.074950999999,8722.700195
516,2016-11-09,8067.5,8476.200195,8002.25,8432.0,8432.0,314300.0,8741.012450999999,8722.700195
517,2016-11-10,8555.599609,8598.450195,8510.700195,8525.75,8525.75,263100.0,8740.24999975,8722.700195
518,2016-11-11,8456.650391,8460.599609,8284.950195,8296.299805,8296.299805,266900.0,8740.24999975,8722.700195
519,2016-11-15,8284.849609,8288.549805,8093.200195,8108.450195,8108.450195,359200.0,8740.24999975,8722.700195
520,2016-11-16,8205.650391,8210.049805,8089.399901999999,8111.600098000001,8111.600098000001,269500.0,8738.212646249998,8729.25
521,2016-11-17,8105.100098000001,8151.25,8060.299805,8079.950195,8079.950195,191300.0,8722.162597499999,8729.25
522,2016-11-18,8097.549805,8128.950195,8048.299805,8074.100098000001,8074.100098000001,161200.0,8721.512695,8729.25
523,2016-11-21,8102.100098000001,8102.450195,7916.399901999999,7929.100098000001,7929.100098000001,218800.0,8721.512695,8742.950195
524,2016-11-22,7989.149901999999,8019.049805,7938.149901999999,8002.299805,8002.299805,210200.0,8714.587402000001,8743.425293
525,2016-11-23,8051.200195,8055.200195,7973.100098000001,8033.299805,8033.299805,181000.0,8714.587402000001,8743.425293
526,2016-11-24,8011.799805,8024.850098000001,7952.549805,7965.5,7965.5,260500.0,8696.987793,8737.425293
527,2016-11-25,8007.950195,8122.25,7976.75,8114.299805,8114.299805,177900.0,8694.9001465,8737.425293
528,2016-11-28,8080.649901999999,8146.5,8066.5,8126.899901999999,8126.899901999999,189700.0,8689.600342,8737.425293
529,2016-11-29,8131.549805,8197.349609,8128.700195,8142.149901999999,8142.149901999999,189700.0,8671.7001955,8737.425293
530,2016-11-30,8172.149901999999,8234.25,8139.25,8224.5,8224.5,248000.0,8662.862549,8737.425293
531,2016-12-01,8244.0,8250.799805,8185.049805,8192.900391,8192.900391,157700.0,8662.862549,8737.425293
532,2016-12-02,8153.549805,8159.299805,8070.049805,8086.799805,8086.799805,171500.0,8660.6501465,8737.425293
533,2016-12-05,8088.75,8141.899901999999,8056.850098000001,8128.75,8128.75,126500.0,8660.6501465,8737.425293
534,2016-12-06,8153.149901999999,8178.700195,8130.850098000001,8143.149901999999,8143.149901999999,115300.0,8660.6501465,8737.425293
535,2016-12-07,8168.399901999999,8190.450195,8077.5,8102.049805,8102.049805,169800.0,8671.67504875,8737.425293
536,2016-12-08,8152.100098000001,8256.25,8151.75,8246.849609,8246.849609,142500.0,8671.67504875,8737.425293
537,2016-12-09,8271.700195,8274.950195,8241.950195,8261.75,8261.75,149700.0,8657.962402000001,8736.774902000001
538,2016-12-12,8230.650391,8230.650391,8154.450195,8170.799805,8170.799805,108100.0,8624.7001955,8722.425293
539,2016-12-13,8196.150391,8228.849609,8155.799805,8221.799805,8221.799805,184000.0,8586.100097499999,8684.475097499999
540,2016-12-14,8229.349609,8229.400391,8165.100098000001,8182.450195,8182.450195,144600.0,8582.5251465,8684.475097499999
541,2016-12-15,8128.399901999999,8225.900391,8121.950195,8153.600098000001,8153.600098000001,181800.0,8569.262450999999,8684.475097499999
542,2016-12-16,8178.200195,8178.700195,8127.450195,8139.450195,8139.450195,203000.0,8370.262450999999,8485.475097499999
543,2016-12-19,8126.0,8132.5,8094.850098000001,8104.350098000001,8104.350098000001,107400.0,8370.262450999999,8485.475097499999
544,2016-12-20,8110.600098000001,8124.100098000001,8062.75,8082.399901999999,8082.399901999999,128000.0,8370.262450999999,8485.475097499999
545,2016-12-21,8105.850098000001,8112.549805,8053.25,8061.299805,8061.299805,123700.0,8352.475097499999,8485.475097499999
546,2016-12-22,8043.850098000001,8046.450195,7964.950195,7979.100098000001,7979.100098000001,122600.0,8346.0251465,8485.475097499999
547,2016-12-23,7972.5,8022.600098000001,7942.049805,7985.75,7985.75,124100.0,8337.1875,8485.475097499999
548,2016-12-26,7965.100098000001,7970.049805,7893.799805,7908.25,7908.25,106900.0,8337.1875,8485.475097499999
549,2016-12-27,7915.049805,8044.649901999999,7903.700195,8032.850098000001,8032.850098000001,118800.0,8292.0500485,8442.5500485
550,2016-12-28,8047.549805,8100.549805,8028.399901999999,8034.850098000001,8034.850098000001,126700.0,8292.0500485,8442.5500485
551,2016-12-29,8030.600098000001,8111.100098000001,8020.799805,8103.600098000001,8103.600098000001,178500.0,8292.0500485,8442.5500485
552,2016-12-30,8119.649901999999,8197.0,8114.75,8185.799805,8185.799805,127600.0,8257.587402,8442.5500485
553,2017-01-02,8210.099609,8212.0,8133.799805,8179.5,8179.5,118300.0,8214.574950999999,8438.3747555
554,2017-01-03,8196.049805,8219.099609,8148.600098000001,8192.25,8192.25,127300.0,8194.949950999999,8427.7751465
555,2017-01-04,8202.650391,8218.5,8180.899901999999,8190.5,8190.5,132400.0,8191.774901999999,8404.8747555
556,2017-01-05,8226.650391,8282.650391,8223.700195,8273.799805,8273.799805,159100.0,8200.99999975,8404.8747555
557,2017-01-06,8281.849609,8306.849609,8233.25,8243.799805,8243.799805,139400.0,8201.5625,8404.8747555
558,2017-01-09,8259.349609,8263.0,8227.75,8236.049805,8236.049805,99100.0,8193.7373045,8404.8747555
559,2017-01-10,8262.700195,8293.799805,8261.0,8288.599609,8288.599609,142900.0,8197.337280250002,8404.8747555
560,2017-01-11,8327.799805,8389.0,8322.25,8380.650391,8380.650391,186500.0,8197.337280250002,8404.8747555
561,2017-01-12,8391.049805,8417.200195,8382.299805,8407.200195,8407.200195,172600.0,8203.387329000001,8404.8747555
562,2017-01-13,8457.650391,8461.049805,8373.150391,8400.349609,8400.349609,185300.0,8206.98754875,8404.8747555
563,2017-01-16,8390.950195,8426.700195,8374.400391,8412.799805,8412.799805,124100.0,8211.662597499999,8400.8000485
564,2017-01-17,8415.049805,8440.900391,8378.299805,8398.0,8398.0,122000.0,8211.662597499999,8362.9748535
565,2017-01-18,8403.849609,8460.299805,8397.400391,8417.0,8417.0,163800.0,8211.662597499999,8361.6750485
566,2017-01-19,8418.400391,8445.150391,8404.049805,8435.099609,8435.099609,165900.0,8211.662597499999,8361.6750485
567,2017-01-20,8404.349609,8423.650391,8340.950195,8349.349609,8349.349609,202600.0,8211.662597499999,8361.6750485
568,2017-01-23,8329.599609,8404.150391,8327.200195,8391.5,8391.5,195000.0,8216.825073,8361.6750485
569,2017-01-24,8407.049805,8480.950195,8398.150391,8475.799805,8475.799805,179200.0,8182.3624265,8361.6750485
570,2017-01-25,8499.450195,8612.599609,8493.950195,8602.75,8602.75,292500.0,8135.662475499999,8361.6750485
571,2017-01-27,8610.5,8672.700195,8606.900391,8641.25,8641.25,275400.0,8129.887573,8361.6750485
572,2017-01-30,8635.549805,8662.599609,8617.75,8632.75,8632.75,304700.0,8096.73767075,8348.7751465
573,2017-01-31,8629.450195,8631.75,8552.400391,8561.299805,8561.299805,521000.0,8090.700073249999,8331.0998535
574,2017-02-01,8570.349609,8722.400391,8537.5,8716.400391,8716.400391,327700.0,8072.9875489999995,8319.799805
575,2017-02-02,8724.75,8757.599609,8685.799805,8734.25,8734.25,283500.0,8072.1125489999995,8315.375
576,2017-02-03,8735.150391,8748.25,8707.75,8740.950195,8740.950195,191000.0,8060.3125,8315.375
577,2017-02-06,8785.450195,8814.099609,8770.200195,8801.049805,8801.049805,194400.0,8048.76245125,8315.375
578,2017-02-07,8805.700195,8809.299805,8741.049805,8768.299805,8768.299805,226300.0,8064.88745125,8315.375
579,2017-02-08,8774.549805,8791.25,8715.0,8769.049805,8769.049805,218700.0,8068.63745125,8315.375
580,2017-02-09,8795.549805,8821.400391,8724.099609,8778.400391,8778.400391,187500.0,8070.4123535,8315.375
581,2017-02-10,8812.349609,8822.099609,8771.200195,8793.549805,8793.549805,225900.0,8070.4123535,8315.375
582,2017-02-13,8819.799805,8826.900391,8754.200195,8805.049805,8805.049805,204900.0,8088.225097999999,8315.375
583,2017-02-14,8819.900391,8820.450195,8772.5,8792.299805,8792.299805,188300.0,8102.7998045,8308.225097999999
584,2017-02-15,8778.950195,8807.900391,8712.849609,8724.700195,8724.700195,216100.0,8132.074707,8281.699707
585,2017-02-16,8739.0,8783.950195,8719.599609,8778.0,8778.0,184600.0,8132.074707,8281.699707
586,2017-02-17,8883.700195,8896.450195,8804.25,8821.700195,8821.700195,298300.0,8196.63745125,8281.699707
587,2017-02-20,8818.549805,8886.25,8809.799805,8879.200195,8879.200195,167800.0,8215.5,8281.699707
588,2017-02-21,8890.75,8920.799805,8860.950195,8907.849609,8907.849609,175700.0,8241.12487825,8246.125
589,2017-02-22,8931.599609,8960.75,8905.25,8926.900391,8926.900391,247100.0,8249.19982925,8246.125
590,2017-02-23,8956.400391,8982.150391,8927.549805,8939.5,8939.5,377200.0,8259.899902500001,8246.125
591,2017-02-27,8943.700195,8951.799805,8888.650391,8896.700195,8896.700195,189900.0,8260.912353750002,8246.125
592,2017-02-28,8898.950195,8914.75,8867.599609,8879.599609,8879.599609,293600.0,8260.912353750002,8246.125
593,2017-03-01,8904.400391,8960.799805,8898.599609,8945.799805,8945.799805,205900.0,8269.224853750002,8246.125
594,2017-03-02,8982.849609,8992.5,8879.799805,8899.75,8899.75,218800.0,8284.537353750002,8246.125
595,2017-03-03,8883.5,8907.099609,8860.099609,8897.549805,8897.549805,202600.0,8295.725097499999,8187.375
596,2017-03-06,8915.099609,8967.799805,8914.0,8963.450195,8963.450195,174800.0,8361.5498045,8253.199707
597,2017-03-07,8977.75,8977.849609,8932.799805,8946.900391,8946.900391,173400.0,8391.600097499999,8283.25
598,2017-03-08,8950.700195,8957.049805,8891.950195,8924.299805,8924.299805,177800.0,8391.600097499999,8283.25
599,2017-03-09,8914.5,8945.799805,8899.5,8927.0,8927.0,171500.0,8391.600097499999,8283.25
600,2017-03-10,8953.700195,8975.700195,8903.950195,8934.549805,8934.549805,152700.0,8418.925293,8308.100097999999
601,2017-03-14,9091.650391,9122.75,9060.5,9087.0,9087.0,270300.0,8465.7998045,8325.699707
602,2017-03-15,9086.849609,9106.549805,9075.5,9084.799805,9084.799805,240600.0,8465.7998045,8325.699707
603,2017-03-16,9129.650391,9158.450195,9128.549805,9153.700195,9153.700195,208600.0,8535.27490225,8353.949707
604,2017-03-17,9207.799805,9218.400391,9147.599609,9160.049805,9160.049805,286700.0,8563.9873045,8353.949707
605,2017-03-20,9166.950195,9167.599609,9116.299805,9126.849609,9126.849609,332100.0,8578.574829000001,8353.949707
606,2017-03-21,9133.950195,9147.75,9087.200195,9121.5,9121.5,247700.0,8590.300170999999,8357.600097999999
607,2017-03-22,9047.200195,9072.900391,9019.299805,9030.450195,9030.450195,232300.0,8601.349853250002,8357.949707
608,2017-03-23,9048.75,9099.049805,9048.599609,9086.299805,9086.299805,191800.0,8604.7626955,8360.350097999999
609,2017-03-24,9104.0,9133.549805,9089.400391,9108.0,9108.0,203700.0,8641.837646749998,8360.350097999999
610,2017-03-27,9093.450195,9094.849609,9024.650391,9045.200195,9045.200195,202700.0,8655.6376955,8360.350097999999
611,2017-03-28,9081.5,9110.400391,9079.799805,9100.799805,9100.799805,183300.0,8672.22509775,8360.350097999999
612,2017-03-29,9128.700195,9153.150391,9109.099609,9143.799805,9143.799805,243400.0,8708.237548500001,8395.125
613,2017-03-30,9142.599609,9183.150391,9136.349609,9173.75,9173.75,323400.0,8708.237548500001,8395.125
614,2017-03-31,9158.900391,9191.700195,9152.099609,9173.75,9173.75,190900.0,8720.4123535,8407.299805
615,2017-04-03,9220.599609,9245.349609,9192.400391,9237.849609,9237.849609,139100.0,8740.387450999999,8427.2749025
616,2017-04-05,9264.400391,9273.900391,9215.400391,9265.150391,9265.150391,184800.0,8751.0876465,8437.975097999999
617,2017-04-06,9245.799805,9267.950195,9218.849609,9261.950195,9261.950195,186100.0,8751.0876465,8437.975097999999
618,2017-04-07,9223.700195,9250.5,9188.099609,9198.299805,9198.299805,190000.0,8751.0876465,8437.975097999999
619,2017-04-10,9225.599609,9225.650391,9174.849609,9181.450195,9181.450195,135800.0,8752.7751465,8437.975097999999
620,2017-04-11,9184.549805,9242.700195,9172.849609,9237.0,9237.0,200100.0,8796.85009775,8443.1499025
621,2017-04-12,9242.5,9246.400391,9161.799805,9203.450195,9203.450195,161800.0,8822.1875,8443.1499025
622,2017-04-13,9202.5,9202.650391,9144.950195,9150.799805,9150.799805,166500.0,8845.64990225,8443.1499025
624,2017-04-18,9163.0,9217.900391,9095.450195,9105.150391,9105.150391,174200.0,8845.64990225,8443.1499025
625,2017-04-19,9112.200195,9120.5,9075.150391,9103.5,9103.5,173700.0,8845.64990225,8443.1499025
626,2017-04-20,9108.099609,9143.900391,9102.650391,9136.400391,9136.400391,170300.0,8845.64990225,8443.1499025
627,2017-04-21,9179.099609,9183.650391,9088.75,9119.400391,9119.400391,155200.0,8882.7248535,8448.1000975
628,2017-04-24,9135.349609,9225.400391,9130.549805,9217.950195,9217.950195,167700.0,8953.33740225,8571.7749025
629,2017-04-25,9273.049805,9309.200195,9250.349609,9306.599609,9306.599609,168700.0,8954.6123045,8571.7749025
630,2017-04-26,9336.200195,9367.0,9301.349609,9351.849609,9351.849609,185700.0,8972.462402000001,8636.600097499999
631,2017-04-27,9359.150391,9367.150391,9322.650391,9342.150391,9342.150391,209400.0,9010.4001465,8676.100097999999
632,2017-04-28,9340.950195,9342.650391,9282.25,9304.049805,9304.049805,162200.0,9010.4001465,8683.5002445
633,2017-05-02,9339.849609,9352.549805,9269.900391,9313.799805,9313.799805,161600.0,9010.4001465,8699.6501465
634,2017-05-03,9344.700195,9346.299805,9298.400391,9311.950195,9311.950195,151600.0,9012.28759775,8721.050293
635,2017-05-04,9360.950195,9365.650391,9323.25,9359.900391,9359.900391,269600.0,9013.4001465,8723.0751955
636,2017-05-05,9374.549805,9377.099609,9272.0,9285.299805,9285.299805,231900.0,9042.237549,8723.0751955
637,2017-05-08,9311.450195,9338.700195,9297.950195,9314.049805,9314.049805,174300.0,9043.925049,8739.7001955
638,2017-05-09,9337.349609,9338.950195,9307.700195,9316.849609,9316.849609,132300.0,9065.087646749998,8770.3251955
639,2017-05-10,9339.650391,9414.75,9336.0,9407.299805,9407.299805,152700.0,9066.475097999999,8772.800293
640,2017-05-11,9448.599609,9450.650391,9411.299805,9422.400391,9422.400391,171100.0,9070.237549,8772.800293
641,2017-05-12,9436.650391,9437.75,9372.549805,9400.900391,9400.900391,154300.0,9072.375,8772.800293
642,2017-05-15,9433.549805,9449.25,9423.099609,9445.400391,9445.400391,140800.0,9092.524658,8786.274902000001
643,2017-05-16,9461.0,9517.200195,9456.349609,9512.25,9512.25,166500.0,9108.1376955,8800.550293
644,2017-05-17,9517.599609,9532.599609,9486.099609,9525.75,9525.75,205500.0,9108.1376955,8800.550293
645,2017-05-18,9453.200195,9489.099609,9418.099609,9429.450195,9429.450195,193300.0,9108.1376955,8800.550293
646,2017-05-19,9469.900391,9505.75,9390.75,9427.900391,9427.900391,252100.0,9121.925049,8800.550293
647,2017-05-22,9480.25,9498.650391,9427.900391,9438.25,9438.25,196800.0,9129.25,8836.025391
648,2017-05-23,9445.049805,9448.049805,9370.0,9386.150391,9386.150391,224400.0,9144.0251465,8883.925293
649,2017-05-24,9410.900391,9431.900391,9341.650391,9360.549805,9360.549805,211800.0,9146.175293,8905.7001955
650,2017-05-25,9384.049805,9523.299805,9379.200195,9509.75,9509.75,289200.0,9133.800293,8905.7001955
651,2017-05-26,9507.75,9604.900391,9495.400391,9595.099609,9595.099609,218800.0,9130.612793249999,8905.7001955
652,2017-05-29,9560.049805,9637.75,9547.700195,9604.900391,9604.900391,235000.0,9130.237793,8905.7001955
653,2017-05-30,9590.650391,9635.299805,9581.200195,9624.549805,9624.549805,193900.0,9154.712646749998,8979.850097999999
654,2017-05-31,9636.549805,9649.599609,9609.25,9621.25,9621.25,414300.0,9153.6877445,8990.8251955
655,2017-06-01,9603.549805,9634.650391,9589.900391,9616.099609,9616.099609,176100.0,9178.2126465,9011.024902000001
656,2017-06-02,9657.150391,9673.5,9637.450195,9653.5,9653.5,162200.0,9207.112549000001,9039.9248045
657,2017-06-05,9656.299805,9687.200195,9640.700195,9675.099609,9675.099609,127700.0,9207.1877445,9040.0
658,2017-06-06,9704.25,9709.299805,9630.200195,9637.150391,9637.150391,145900.0,9207.1877445,9040.0
659,2017-06-07,9663.950195,9678.549805,9630.549805,9663.900391,9663.900391,160700.0,9207.1877445,9040.0
660,2017-06-08,9682.400391,9688.700195,9641.5,9647.25,9647.25,155400.0,9211.925293249999,9040.0
661,2017-06-09,9638.549805,9676.25,9608.150391,9668.25,9668.25,159000.0,9211.925293249999,9040.0
662,2017-06-12,9646.700195,9647.049805,9598.5,9616.400391,9616.400391,141400.0,9227.3498535,9044.974609
663,2017-06-13,9615.549805,9654.150391,9595.400391,9606.900391,9606.900391,129700.0,9269.9248045,9048.349609
664,2017-06-14,9621.549805,9627.400391,9580.450195,9618.150391,9618.150391,181800.0,9274.8125,9090.6748045
665,2017-06-15,9617.900391,9621.400391,9560.799805,9578.049805,9578.049805,171100.0,9293.6376955,9112.274902500001
666,2017-06-16,9595.450195,9615.849609,9565.5,9588.049805,9588.049805,213200.0,9311.587891,9155.375
667,2017-06-19,9626.400391,9673.299805,9614.900391,9657.549805,9657.549805,141700.0,9311.587891,9155.375
668,2017-06-20,9670.5,9676.5,9643.75,9653.5,9653.5,159500.0,9312.112793249999,9155.375
669,2017-06-21,9648.099609,9650.450195,9608.599609,9633.599609,9633.599609,144000.0,9345.38769525,9188.649902000001
670,2017-06-22,9642.650391,9698.849609,9617.75,9630.0,9630.0,198800.0,9353.08740225,9196.349609
671,2017-06-23,9643.25,9647.650391,9565.299805,9574.950195,9574.950195,175200.0,9359.574951,9196.349609
672,2017-06-27,9594.049805,9615.400391,9473.450195,9511.400391,9511.400391,203300.0,9362.012451,9196.349609
673,2017-06-28,9520.200195,9522.5,9474.349609,9491.25,9491.25,172400.0,9369.08740225,9196.349609
674,2017-06-29,9522.950195,9575.799805,9493.799805,9504.099609,9504.099609,259300.0,9377.58740225,9212.274902000001
675,2017-06-30,9478.5,9535.799805,9448.75,9520.900391,9520.900391,179600.0,9370.5,9212.274902000001
676,2017-07-03,9587.950195,9624.0,9543.549805,9615.0,9615.0,183000.0,9370.5,9212.274902000001
677,2017-07-04,9645.900391,9650.650391,9595.5,9613.299805,9613.299805,144800.0,9410.050293249999,9252.2001955
678,2017-07-05,9619.75,9643.650391,9607.349609,9637.599609,9637.599609,130800.0,9426.47509775,9270.850097499999
679,2017-07-06,9653.599609,9700.700195,9639.950195,9674.549805,9674.549805,147400.0,9436.925049000001,9328.524902500001
680,2017-07-07,9670.349609,9684.25,9642.650391,9665.799805,9665.799805,141800.0,9472.7998045,9334.449707
681,2017-07-10,9719.299805,9782.150391,9646.450195,9771.049805,9771.049805,37500.0,9477.6875,9334.449707
682,2017-07-11,9797.450195,9830.049805,9778.849609,9786.049805,9786.049805,179700.0,9489.6376955,9346.399902500001
683,2017-07-12,9807.299805,9824.950195,9787.700195,9816.099609,9816.099609,145500.0,9496.487793,9353.25
684,2017-07-13,9855.799805,9897.25,9853.450195,9891.700195,9891.700195,181300.0,9516.925049,9364.299805
685,2017-07-14,9913.299805,9913.299805,9845.450195,9886.349609,9886.349609,159600.0,9546.50000025,9364.299805
686,2017-07-17,9908.150391,9928.200195,9894.700195,9915.950195,9915.950195,163500.0,9559.57495125,9366.975097999999
687,2017-07-18,9832.700195,9885.349609,9792.049805,9827.150391,9827.150391,293900.0,9567.94995125,9366.975097999999
688,2017-07-19,9855.950195,9905.049805,9851.650391,9899.599609,9899.599609,200200.0,9576.612549,9366.975097999999
689,2017-07-20,9920.200195,9922.549805,9863.450195,9873.299805,9873.299805,161100.0,9579.050049,9392.225097999999
690,2017-07-21,9899.599609,9924.700195,9838.0,9915.25,9915.25,187500.0,9583.76245125,9392.225097999999
692,2017-07-25,10010.549805,10011.299805,9949.099609,9964.549805,9964.549805,185500.0,9580.262451499999,9392.225097999999
693,2017-07-26,9983.650391,10025.950195,9965.950195,10020.650391,10020.650391,197600.0,9580.262451499999,9392.225097999999
694,2017-07-27,10063.25,10114.849609,10005.5,10020.549805,10020.549805,287900.0,9575.112549,9392.225097999999
695,2017-07-28,9996.549805,10026.049805,9944.5,10014.5,10014.5,191600.0,9575.112549,9392.225097999999
696,2017-07-31,10034.700195,10085.900391,10016.950195,10077.099609,10077.099609,237700.0,9572.06250025,9392.225097999999
697,2017-08-01,10101.049805,10128.599609,10065.75,10114.650391,10114.650391,184300.0,9577.6499025,9392.225097999999
698,2017-08-02,10136.299805,10137.849609,10054.200195,10081.5,10081.5,161500.0,9577.6499025,9392.225097999999
699,2017-08-03,10081.150391,10081.150391,9998.25,10013.650391,10013.650391,192700.0,9555.8125,9392.225097999999
700,2017-08-04,10008.599609,10075.25,9988.349609,10066.400391,10066.400391,178600.0,9555.8125,9392.225097999999
701,2017-08-07,10074.799805,10088.099609,10046.349609,10057.400391,10057.400391,137400.0,9555.8125,9392.225097999999
702,2017-08-08,10068.349609,10083.799805,9947.0,9978.549805,9978.549805,203300.0,9559.02490225,9392.225097999999
703,2017-08-09,9961.150391,9969.799805,9893.049805,9908.049805,9908.049805,169200.0,9576.4123535,9392.225097999999
704,2017-08-10,9872.849609,9892.650391,9776.200195,9820.25,9820.25,235500.0,9576.4123535,9399.024902500001
705,2017-08-11,9712.150391,9771.650391,9685.549805,9710.799805,9710.799805,285900.0,9576.4123535,9399.024902500001
706,2017-08-14,9755.75,9818.299805,9752.099609,9794.150391,9794.150391,195600.0,9576.875,9419.924805
707,2017-08-16,9825.849609,9903.950195,9773.849609,9897.299805,9897.299805,219500.0,9576.875,9479.824707
708,2017-08-17,9945.549805,9947.799805,9883.75,9904.150391,9904.150391,197600.0,9615.4501955,9526.025391
709,2017-08-18,9865.950195,9865.950195,9783.650391,9837.400391,9837.400391,246300.0,9639.399902500001,9549.975097999999
710,2017-08-21,9864.25,9884.349609,9740.099609,9754.349609,9754.349609,205300.0,9639.399902500001,9549.975097999999
711,2017-08-22,9815.75,9828.450195,9752.599609,9765.549805,9765.549805,183600.0,9696.69995125,9583.5751955
712,2017-08-23,9803.049805,9857.900391,9786.75,9852.5,9852.5,168600.0,9717.712402500001,9592.649902500001
713,2017-08-24,9881.200195,9881.5,9848.849609,9857.049805,9857.049805,184700.0,9728.12499975,9600.100097499999
714,2017-08-28,9907.150391,9925.75,9882.0,9912.799805,9912.799805,159600.0,9736.275146249998,9600.100097499999
715,2017-08-29,9886.400391,9887.349609,9783.75,9796.049805,9796.049805,173300.0,9736.95019525,9613.075195
716,2017-08-30,9859.5,9909.450195,9850.799805,9884.400391,9884.400391,157800.0,9737.900146249998,9617.950195
717,2017-08-31,9905.700195,9925.099609,9856.950195,9917.900391,9917.900391,327700.0,9770.99999975,9632.100097499999
718,2017-09-01,9937.650391,9983.450195,9909.849609,9974.400391,9974.400391,157800.0,9814.76245125,9676.475097999999
719,2017-09-04,9984.150391,9988.400391,9861.0,9912.849609,9912.849609,148800.0,9823.17504875,9683.800293
720,2017-09-05,9933.25,9963.099609,9901.049805,9952.200195,9952.200195,139200.0,9867.62475575,9728.25
721,2017-09-06,9899.25,9931.549805,9882.549805,9916.200195,9916.200195,149200.0,9867.62475575,9728.25
722,2017-09-07,9945.849609,9964.849609,9917.200195,9929.900391,9929.900391,188800.0,9867.62475575,9728.25
723,2017-09-08,9958.650391,9963.599609,9913.299805,9934.799805,9934.799805,163600.0,9885.9873045,9735.125
724,2017-09-11,9971.75,10028.650391,9968.799805,10006.049805,10006.049805,173000.0,9890.6123045,9739.75
725,2017-09-12,10056.849609,10097.549805,10028.049805,10093.049805,10093.049805,182600.0,9890.6123045,9739.75
726,2017-09-13,10099.25,10131.950195,10063.150391,10079.299805,10079.299805,215000.0,9917.2373045,9739.75
727,2017-09-14,10107.400391,10126.5,10070.349609,10086.599609,10086.599609,225600.0,9917.2373045,9739.75
728,2017-09-15,10062.349609,10115.150391,10043.650391,10085.400391,10085.400391,266600.0,9940.93725575,9758.524902000001
729,2017-09-18,10133.099609,10171.700195,10131.299805,10153.099609,10153.099609,156100.0,9941.06225575,9793.2998045
730,2017-09-19,10175.599609,10178.950195,10129.950195,10147.549805,10147.549805,187500.0,9914.8122555,9793.2998045
731,2017-09-20,10160.950195,10171.049805,10134.200195,10141.150391,10141.150391,199400.0,9900.2998045,9793.2998045
732,2017-09-21,10139.599609,10158.900391,10058.599609,10121.900391,10121.900391,191800.0,9900.9748535,9793.2998045
733,2017-09-22,10094.349609,10095.049805,9952.799805,9964.400391,9964.400391,226600.0,9889.4873045,9793.2998045
734,2017-09-25,9960.099609,9960.5,9816.049805,9872.599609,9872.599609,221400.0,9899.262207,9793.2998045
735,2017-09-26,9875.25,9891.349609,9813.0,9871.5,9871.5,190900.0,9899.262207,9793.2998045
736,2017-09-27,9920.599609,9921.049805,9714.400391,9735.75,9735.75,200100.0,9898.187256000001,9793.2998045
737,2017-09-28,9736.400391,9789.200195,9687.549805,9768.950195,9768.950195,385000.0,9869.687256000001,9793.2998045
738,2017-09-29,9814.299805,9854.0,9775.349609,9788.599609,9788.599609,196300.0,9864.187256000001,9793.2998045
