,Date,Open,High,Low,Close,Adj Close,Volume,voi_pos,voi_neg
233,2015-09-09,7805.850098000001,7846.049805,7764.549805,7818.600098000001,7818.600098000001,208400.0,0.741902863739986,1.0720638447376065
234,2015-09-10,7729.049805,7819.850098000001,7678.5,7788.100098000001,7788.100098000001,160300.0,0.7502083061302398,1.0343695492784937
235,2015-09-11,7833.799805,7864.850098000001,7759.899901999999,7789.299805,7789.299805,136400.0,0.8996867841993883,1.0112779249986146
236,2015-09-14,7811.100098000001,7879.950195,7761.850098000001,7872.25,7872.25,122800.0,0.9417904408794785,0.9420004751255651
237,2015-09-15,7867.350098000001,7880.0,7799.75,7829.100098000001,7829.100098000001,136500.0,0.9049180502919577,0.9421861145903104
238,2015-09-16,7886.850098000001,7913.899901999999,7853.299805,7899.149901999999,7899.149901999999,140000.0,0.9081177609085931,0.9628381543402508
239,2015-09-18,7967.450195,8055.0,7955.850098000001,7981.899901999999,7981.899901999999,241800.0,0.8882368329344235,0.9766336226459051
240,2015-09-21,7911.5,7987.899901999999,7908.350098000001,7977.100098000001,7977.100098000001,121800.0,0.8702212445844538,0.9860079787674683
241,2015-09-22,8014.799805,8021.600098000001,7787.75,7812.0,7812.0,168400.0,0.9138080476475432,0.9326736994321426
242,2015-09-23,7737.350098000001,7882.899901999999,7723.25,7845.950195,7845.950195,146700.0,0.9049435318319686,0.9689623664013612
243,2015-09-24,7838.399901999999,7894.5,7804.100098000001,7868.5,7868.5,202500.0,0.9355463555806859,0.9727263484694137
244,2015-09-28,7892.799805,7893.950195,7787.950195,7795.700195,7795.700195,136300.0,1.002104791874682,0.9595003945629793
245,2015-09-29,7725.700195,7926.549805,7691.200195,7843.299805,7843.299805,240700.0,0.993832260810277,0.8924482539960656
246,2015-09-30,7924.25,7957.700195,7874.5,7948.899901999999,7948.899901999999,210700.0,1.078719922906677,0.8636095018350775
247,2015-10-01,7992.049805,8008.25,7930.649901999999,7950.899901999999,7950.899901999999,156900.0,1.030301327681258,0.8931598167125862
248,2015-10-05,8005.100098000001,8128.899901999999,8005.100098000001,8119.299805,8119.299805,183100.0,1.08813734932681,0.7847699209813179
249,2015-10-06,8180.450195,8180.950195,8096.5,8152.899901999999,8152.899901999999,178500.0,1.0947030747612427,0.7783956627592337
250,2015-10-07,8146.200195,8188.899901999999,8132.899901999999,8177.399901999999,8177.399901999999,193900.0,1.1179330827839595,0.7745876615984678
251,2015-10-08,8196.75,8196.75,8105.850098000001,8129.350098000001,8129.350098000001,171700.0,1.0800319554421192,0.7714964809851196
252,2015-10-09,8186.350098000001,8232.200195,8139.649901999999,8189.700195,8189.700195,199700.0,1.0758986308829244,0.7808310785847051
253,2015-10-12,8231.5,8244.5,8128.200195,8143.600098000001,8143.600098000001,199100.0,1.0444270044352397,0.8346952833912767
254,2015-10-13,8121.950195,8150.25,8088.600098000001,8131.700195,8131.700195,145900.0,1.0495196262752975,0.8488635891047756
255,2015-10-14,8102.399901999999,8139.299805,8096.350098000001,8107.899901999999,8107.899901999999,138900.0,1.1403890351405397,0.8592812588511817
256,2015-10-15,8134.350098000001,8190.549805,8129.799805,8179.5,8179.5,167200.0,1.2007292845825772,0.70458482427369
257,2015-10-16,8193.650391,8246.400391,8147.649901999999,8238.150391,8238.150391,156400.0,1.1560587703879812,0.6757257608031734
258,2015-10-19,8262.549805,8283.049805,8239.200195,8275.049805,8275.049805,124500.0,1.2398415107572782,0.633856361508493
259,2015-10-20,8280.299805,8294.049805,8229.200195,8261.650391,8261.650391,155100.0,1.3447895303245951,0.6002876899818219
260,2015-10-21,8258.349609,8294.400391,8217.150391,8251.700195,8251.700195,144800.0,1.2164370062180392,0.6402762964655997
261,2015-10-23,8308.25,8328.099609,8280.75,8295.450195,8295.450195,152000.0,1.1983198028487407,0.6295528485962709
262,2015-10-26,8333.650391,8336.299805,8252.049805,8260.549805,8260.549805,133900.0,1.1703183664965997,0.7512340473436158
263,2015-10-27,8230.349609,8241.950195,8217.049805,8232.900391,8232.900391,156700.0,1.0573717406078895,0.8639770274229652
264,2015-10-28,8188.899901999999,8209.099609,8131.799805,8171.200195,8171.200195,188900.0,0.9359549131702714,0.8852342650090265
265,2015-10-29,8175.450195,8179.600098000001,8098.0,8111.75,8111.75,217500.0,0.9291471148456338,0.9188601620840205
266,2015-10-30,8123.549805,8146.100098000001,8044.399901999999,8065.799805,8065.799805,199500.0,0.8575400874009539,0.9922996578879234
267,2015-11-02,8054.549805,8060.700195,7995.600098000001,8050.799805,8050.799805,136100.0,0.8100313215124884,1.081706198770862
268,2015-11-03,8086.350098000001,8100.350098000001,8031.75,8060.700195,8060.700195,132500.0,0.8842302011467199,0.9522483400878097
269,2015-11-04,8104.899901999999,8116.100098000001,8027.299805,8040.200195,8040.200195,122100.0,0.8778754151971612,0.9296484067055399
270,2015-11-05,8030.350098000001,8031.200195,7944.100098000001,7955.450195,7955.450195,132100.0,0.7848818710657931,1.066256829569659
271,2015-11-06,7956.549805,8002.649901999999,7926.149901999999,7954.299805,7954.299805,219500.0,0.7471530354297299,1.1460850096615378
272,2015-11-09,7788.25,7937.75,7771.700195,7915.200195,7915.200195,211800.0,0.5603443669374232,1.2004204963718037
273,2015-11-10,7877.600098000001,7885.100098000001,7772.850098000001,7783.350098000001,7783.350098000001,165200.0,0.5720592508434815,1.2143769750820044
274,2015-11-13,7762.450195,7775.100098000001,7730.899901999999,7762.25,7762.25,160900.0,0.5335462598032391,1.2992145217453746
275,2015-11-16,7732.950195,7838.850098000001,7714.149901999999,7806.600098000001,7806.600098000001,149500.0,0.5116590081877055,1.2874580771609556
276,2015-11-17,7848.75,7860.450195,7793.0,7837.549805,7837.549805,145000.0,0.5882175214658947,1.2808533283333674
277,2015-11-18,7823.149901999999,7843.399901999999,7725.049805,7731.799805,7731.799805,143600.0,0.5855014248851836,1.2227684316367808
278,2015-11-19,7788.5,7854.899901999999,7765.450195,7842.75,7842.75,132600.0,0.6636793234745815,1.1803869693524076
279,2015-11-20,7841.899901999999,7906.950195,7817.799805,7856.549805,7856.549805,151900.0,0.7269357366132105,1.1212509162530495
280,2015-11-23,7869.5,7877.5,7825.200195,7849.25,7849.25,127000.0,0.7620601041741996,1.1226851648855407
281,2015-11-24,7837.0,7870.350098000001,7812.649901999999,7831.600098000001,7831.600098000001,130600.0,0.7906949208074042,1.0692457637884119
282,2015-11-26,7837.149901999999,7897.100098000001,7832.0,7883.799805,7883.799805,219800.0,0.7773457152300133,1.0787552492873036
283,2015-11-27,7910.600098000001,7959.299805,7879.450195,7942.700195,7942.700195,150300.0,0.8149238042727601,1.0443114773236024
284,2015-11-30,7936.25,7966.0,7922.799805,7935.25,7935.25,216300.0,0.913542638124871,0.9813754812885603
285,2015-12-01,7958.149901999999,7972.149901999999,7934.149901999999,7954.899901999999,7954.899901999999,138600.0,0.9345434226346729,0.9527369922599647
286,2015-12-02,7976.700195,7979.299805,7910.799805,7931.350098000001,7931.350098000001,126300.0,1.0594148914915429,0.898494490483626
287,2015-12-03,7902.299805,7912.299805,7853.299805,7864.149901999999,7864.149901999999,125700.0,1.0180469612400613,0.9163278978206277
288,2015-12-04,7817.600098000001,7821.399901999999,7775.700195,7781.899901999999,7781.899901999999,152500.0,1.0116508314910917,0.8700993442862223
289,2015-12-07,7816.549805,7825.399901999999,7746.049805,7765.399901999999,7765.399901999999,137600.0,0.9998561648296829,0.9214449350060107
290,2015-12-08,7738.5,7771.25,7685.450195,7701.700195,7701.700195,135100.0,0.8692021495296285,0.9937689607602949
291,2015-12-09,7695.5,7702.850098000001,7606.899901999999,7612.5,7612.5,140000.0,0.8562535880991929,1.0427784498742687
292,2015-12-10,7643.299805,7691.950195,7610.0,7683.299805,7683.299805,140800.0,0.8467242749208769,1.1003730639278406
293,2015-12-11,7699.600098000001,7703.049805,7575.299805,7610.450195,7610.450195,167800.0,0.7688872584833908,1.135942995674815
294,2015-12-14,7558.200195,7663.950195,7551.049805,7650.049805,7650.049805,148900.0,0.7528894238393714,1.1372224635204078
295,2015-12-15,7659.149901999999,7705.0,7625.100098000001,7700.899901999999,7700.899901999999,134300.0,0.8347330324437805,1.0916765473458179
296,2015-12-16,7725.25,7776.600098000001,7715.75,7750.899901999999,7750.899901999999,154300.0,0.8862901146201542,1.0575589688381928
297,2015-12-17,7783.049805,7852.899901999999,7737.549805,7844.350098000001,7844.350098000001,175900.0,0.8678303512986563,1.0437711620049892
298,2015-12-18,7828.899901999999,7836.149901999999,7753.350098000001,7761.950195,7761.950195,191400.0,0.8436791935745841,1.0545681394076811
299,2015-12-21,7745.649901999999,7840.75,7733.450195,7834.450195,7834.450195,126300.0,0.8278268796104197,1.052835342143295
300,2015-12-22,7829.399901999999,7846.299805,7776.850098000001,7786.100098000001,7786.100098000001,125700.0,0.8797420737843042,1.0540378554777197
301,2015-12-23,7830.450195,7871.450195,7826.100098000001,7865.950195,7865.950195,117900.0,0.9466130345294483,0.9664784157561983
302,2015-12-24,7888.75,7888.75,7835.5,7861.049805,7861.049805,93500.0,0.9974222936204126,0.9136396907672224
303,2015-12-28,7863.200195,7937.200195,7863.0,7925.149901999999,7925.149901999999,122900.0,1.0413020144573273,0.8765299048391402
304,2015-12-29,7929.200195,7942.149901999999,7902.75,7928.950195,7928.950195,113000.0,1.1257216491184667,0.8230144991054008
305,2015-12-30,7938.600098000001,7944.75,7889.850098000001,7896.25,7896.25,106800.0,1.186225999427728,0.7561411126327415
306,2015-12-31,7897.799805,7955.549805,7891.149901999999,7946.350098000001,7946.350098000001,150900.0,1.1874994434747213,0.7336051166905869
308,2016-01-04,7924.549805,7937.549805,7781.100098000001,7791.299805,7791.299805,134700.0,1.1108959747368468,0.7590517416751567
309,2016-01-05,7828.399901999999,7831.200195,7763.25,7784.649901999999,7784.649901999999,145200.0,1.1208359029115553,0.8083112030402237
310,2016-01-06,7788.049805,7800.950195,7721.200195,7741.0,7741.0,147100.0,1.0194719797611174,0.8705457982135092
311,2016-01-07,7673.350098000001,7674.950195,7556.600098000001,7568.299805,7568.299805,188900.0,0.8471565465472942,0.9813776314999288
312,2016-01-08,7611.649901999999,7634.100098000001,7581.049805,7601.350098000001,7601.350098000001,157400.0,0.8324818591619866,1.0672971383231373
313,2016-01-11,7527.450195,7605.100098000001,7494.350098000001,7563.850098000001,7563.850098000001,189000.0,0.758148623656344,1.0829176562698328
314,2016-01-12,7587.200195,7588.299805,7487.799805,7510.299805,7510.299805,163900.0,0.7677642196505462,1.1009610388731923
315,2016-01-13,7557.899901999999,7590.950195,7425.799805,7562.399901999999,7562.399901999999,215200.0,0.7044171377743379,1.0958105283172457
316,2016-01-14,7467.399901999999,7604.799805,7443.799805,7536.799805,7536.799805,200800.0,0.72682076374766,1.1275339251451029
317,2016-01-15,7561.649901999999,7566.5,7427.299805,7437.799805,7437.799805,197500.0,0.7251795786026656,1.1578051931593867
318,2016-01-18,7420.350098000001,7463.649901999999,7336.399901999999,7351.0,7351.0,233600.0,0.6580586204391554,1.252965866472622
319,2016-01-19,7381.799805,7462.75,7364.149901999999,7435.100098000001,7435.100098000001,188300.0,0.6578018015172207,1.2369448497750484
320,2016-01-20,7357.0,7470.899901999999,7241.5,7309.299805,7309.299805,225600.0,0.6295733214480883,1.21048767810195
321,2016-01-21,7376.649901999999,7398.700195,7250.0,7276.799805,7276.799805,240700.0,0.6502681815507503,1.2456306899770575
322,2016-01-22,7355.700195,7433.399901999999,7327.600098000001,7422.450195,7422.450195,229200.0,0.7274376791609962,1.1955414318861954
323,2016-01-25,7468.75,7487.149901999999,7421.200195,7436.149901999999,7436.149901999999,163200.0,0.7875096629324666,1.1090348926157725
324,2016-01-27,7469.600098000001,7477.899901999999,7419.700195,7437.75,7437.75,187600.0,0.8072233440919311,1.0988136106433126
325,2016-01-28,7426.5,7468.850098000001,7409.600098000001,7424.649901999999,7424.649901999999,274500.0,0.868372973798608,1.0761399617510903
326,2016-01-29,7413.350098000001,7575.649901999999,7402.799805,7563.549805,7563.549805,298700.0,0.8659322154823597,0.9969555240003871
327,2016-02-01,7589.5,7600.450195,7541.25,7555.950195,7555.950195,200400.0,0.9902847360181777,0.9662106691668522
328,2016-02-02,7566.649901999999,7576.299805,7428.049805,7455.549805,7455.549805,230200.0,0.9313825201938578,0.9711828145756952
329,2016-02-03,7392.450195,7419.399901999999,7350.299805,7361.799805,7361.799805,192000.0,0.9091715963098936,1.040996179307091
330,2016-02-04,7411.450195,7457.049805,7365.950195,7404.0,7404.0,222700.0,0.9017349694920862,1.02593733798578
331,2016-02-05,7418.25,7503.149901999999,7406.649901999999,7489.100098000001,7489.100098000001,249800.0,0.9326529425889754,0.9733970878914043
332,2016-02-08,7489.700195,7512.549805,7363.200195,7387.25,7387.25,171500.0,0.9621491045075338,0.9060962853175507
333,2016-02-09,7303.950195,7323.450195,7275.149901999999,7298.200195,7298.200195,212100.0,0.909761656392414,0.9890024143484071
334,2016-02-10,7264.299805,7271.850098000001,7177.75,7215.700195,7215.700195,246900.0,0.9069678537761852,1.0097703498273236
335,2016-02-11,7203.600098000001,7208.649901999999,6959.950195,6976.350098000001,6976.350098000001,292300.0,0.772200070404454,0.9994568109236662
336,2016-02-12,7023.649901999999,7034.799805,6869.0,6980.950195,6980.950195,333900.0,0.7028130085937684,1.1550574832369318
337,2016-02-15,7057.350098000001,7182.799805,7056.799805,7162.950195,7162.950195,354200.0,0.7353962485962536,1.0734177369164322
338,2016-02-16,7201.25,7204.649901999999,7037.700195,7048.25,7048.25,253800.0,0.7412431462559284,1.0529702798241067
339,2016-02-17,7058.850098000001,7123.700195,6960.649901999999,7108.450195,7108.450195,260000.0,0.7213492529554304,1.0859198337322316
340,2016-02-18,7177.399901999999,7215.100098000001,7127.850098000001,7191.75,7191.75,246700.0,0.7912057985184335,1.0910442364701614
341,2016-02-19,7170.549805,7226.850098000001,7145.950195,7210.75,7210.75,192300.0,0.7324366080899423,1.0966637544845854
342,2016-02-22,7208.850098000001,7252.399901999999,7200.700195,7234.549805,7234.549805,154400.0,0.8082646772336697,1.0751253341072453
343,2016-02-23,7240.299805,7241.700195,7090.700195,7109.549805,7109.549805,194400.0,0.805854189961851,1.0160157990010246
344,2016-02-24,7075.0,7090.799805,7009.75,7018.700195,7018.700195,199700.0,0.7485317928570943,1.1063654723337606
345,2016-02-25,7029.850098000001,7034.200195,6961.399901999999,6970.600098000001,6970.600098000001,283100.0,0.6995229977552497,1.163343244707012
346,2016-02-26,7039.299805,7052.899901999999,6985.100098000001,7029.75,7029.75,206700.0,0.7172735268684834,1.1563268735179233
347,2016-02-29,7050.450195,7094.600098000001,6825.799805,6987.049805,6987.049805,473400.0,0.6958191973783525,1.0599909653455268
348,2016-03-01,7038.25,7235.5,7035.100098000001,7222.299805,7222.299805,275100.0,0.8458029557791921,0.9551232509660916
349,2016-03-02,7321.700195,7380.350098000001,7308.149901999999,7368.850098000001,7368.850098000001,338500.0,1.042515148178183,0.8828102994961616
350,2016-03-03,7429.549805,7483.950195,7406.049805,7475.600098000001,7475.600098000001,278600.0,1.1206923892991574,0.7459840395244733
351,2016-03-04,7505.399901999999,7505.899901999999,7444.100098000001,7485.350098000001,7485.350098000001,281700.0,1.0895013458387122,0.812925244286124
352,2016-03-08,7486.399901999999,7527.149901999999,7442.149901999999,7485.299805,7485.299805,257000.0,1.1035290859537386,0.8044855621924074
353,2016-03-09,7436.100098000001,7539.0,7424.299805,7531.799805,7531.799805,245100.0,1.1413628718788733,0.7442322227890682
354,2016-03-10,7545.350098000001,7547.100098000001,7447.399901999999,7486.149901999999,7486.149901999999,224700.0,1.0681614502843324,0.799035109499117
355,2016-03-11,7484.850098000001,7543.950195,7460.600098000001,7510.200195,7510.200195,198700.0,1.0651677972492906,0.8081292567234681
356,2016-03-14,7542.600098000001,7583.700195,7515.049805,7538.75,7538.75,166900.0,1.061335104995344,0.7994571895948255
357,2016-03-15,7535.850098000001,7545.200195,7452.799805,7460.600098000001,7460.600098000001,193700.0,1.0923447187027158,0.809149805238099
358,2016-03-16,7457.049805,7508.0,7405.149901999999,7498.75,7498.75,195400.0,1.1235531578033566,0.7522605201246593
359,2016-03-17,7557.399901999999,7585.299805,7479.399901999999,7512.549805,7512.549805,239600.0,1.193598929450595,0.6779658021021803
360,2016-03-18,7534.649901999999,7613.600098000001,7517.899901999999,7604.350098000001,7604.350098000001,237400.0,1.2054772273961474,0.6812321684713749
361,2016-03-21,7619.200195,7713.549805,7617.700195,7704.25,7704.25,196800.0,1.3850617328530508,0.6075563660865396
362,2016-03-22,7695.549805,7728.200195,7643.799805,7714.899901999999,7714.899901999999,208900.0,1.3331648244988195,0.686806104688297
363,2016-03-23,7717.450195,7726.850098000001,7670.600098000001,7716.5,7716.5,199600.0,1.2347497746208898,0.7294976762276058
364,2016-03-28,7741.0,7749.399901999999,7587.700195,7615.100098000001,7615.100098000001,242400.0,1.1187118887255811,0.7891581674850815
365,2016-03-29,7606.549805,7652.899901999999,7582.25,7597.0,7597.0,216800.0,1.0854809405495356,0.8789023953482996
366,2016-03-30,7651.100098000001,7741.950195,7643.450195,7735.200195,7735.200195,232600.0,1.0937456757181865,0.8025132899494785
367,2016-03-31,7727.649901999999,7777.600098000001,7702.0,7738.399901999999,7738.399901999999,380100.0,1.1525523665875075,0.7793612283095419
368,2016-04-01,7718.049805,7740.149901999999,7666.100098000001,7713.049805,7713.049805,183900.0,1.1113149919467362,0.809222968457378
369,2016-04-04,7733.149901999999,7764.450195,7704.399901999999,7758.799805,7758.799805,155500.0,1.1324137760216786,0.784922755521886
370,2016-04-05,7736.299805,7736.299805,7588.649901999999,7603.200195,7603.200195,203800.0,0.9900296017668053,0.8353323215072559
371,2016-04-06,7636.049805,7638.649901999999,7591.75,7614.350098000001,7614.350098000001,165600.0,1.0376180968427602,0.8732126734058294
372,2016-04-07,7630.399901999999,7630.75,7535.850098000001,7546.450195,7546.450195,234400.0,1.0317534995624236,0.8508573150292139
373,2016-04-08,7542.350098000001,7569.350098000001,7526.700195,7555.200195,7555.200195,143400.0,0.9687813570358089,0.9508700285886796
374,2016-04-11,7577.799805,7678.799805,7516.850098000001,7671.399901999999,7671.399901999999,179800.0,0.9384142661808599,0.8970741352020964
375,2016-04-12,7669.25,7717.399901999999,7663.350098000001,7708.950195,7708.950195,163400.0,0.9820525316431662,0.9439242676856469
376,2016-04-13,7777.149901999999,7864.799805,7772.200195,7850.450195,7850.450195,220400.0,0.9972258096493967,0.8837706310788519
377,2016-04-18,7908.149901999999,7920.600098000001,7842.75,7914.700195,7914.700195,184600.0,1.0287139658253195,0.8444981015969067
378,2016-04-20,7950.049805,7950.399901999999,7877.549805,7914.75,7914.75,205300.0,1.121040738342245,0.8283237412178333
379,2016-04-21,7953.649901999999,7978.450195,7884.100098000001,7912.049805,7912.049805,223700.0,1.1279266886045825,0.7374730942176271
380,2016-04-22,7891.799805,7923.350098000001,7873.350098000001,7899.299805,7899.299805,183300.0,1.1170808922654798,0.872035886072177
381,2016-04-25,7894.799805,7911.0,7827.0,7855.049805,7855.049805,146300.0,1.031663462297392,0.9116252067039243
382,2016-04-26,7828.149901999999,7974.5,7822.549805,7962.649901999999,7962.649901999999,202400.0,1.0536620366153586,0.8402280150827328
383,2016-04-27,7942.0,7991.0,7940.549805,7979.899901999999,7979.899901999999,206800.0,1.1149934784778444,0.8450192599023684
384,2016-04-28,7967.399901999999,7992.0,7834.450195,7847.25,7847.25,292500.0,1.1409329032185906,0.8383774263016585
385,2016-04-29,7844.25,7889.049805,7788.700195,7849.799805,7849.799805,243700.0,1.099129039369099,0.8487121669633277
386,2016-05-02,7822.700195,7829.799805,7777.299805,7805.899901999999,7805.899901999999,146300.0,1.1192745593865396,0.8697935435959792
387,2016-05-03,7824.799805,7890.25,7735.149901999999,7747.0,7747.0,186500.0,1.0870167963021182,0.7952811676204623
388,2016-05-04,7724.149901999999,7749.0,7697.25,7706.549805,7706.549805,199700.0,1.0731220311536305,0.9669956180154211
389,2016-05-05,7731.0,7777.549805,7706.850098000001,7735.5,7735.5,185100.0,0.9702349977301649,0.974657489545696
390,2016-05-06,7717.649901999999,7738.899901999999,7678.350098000001,7733.450195,7733.450195,163600.0,0.9086979483372902,1.084462795508468
391,2016-05-09,7755.25,7873.649901999999,7753.549805,7866.049805,7866.049805,160600.0,0.9012645614015747,1.0273122883638726
392,2016-05-10,7873.549805,7896.899901999999,7837.700195,7887.799805,7887.799805,162000.0,0.9382196687230309,1.0326416940804537
393,2016-05-11,7804.649901999999,7893.100098000001,7780.899901999999,7848.850098000001,7848.850098000001,214100.0,0.8909476203806368,1.0563867242649854
394,2016-05-12,7871.450195,7916.049805,7849.649901999999,7900.399901999999,7900.399901999999,152700.0,0.9513493624565046,0.9965520154683435
395,2016-05-13,7881.0,7881.0,7784.200195,7814.899901999999,7814.899901999999,179500.0,0.9243159785953585,0.9990485988820632
396,2016-05-16,7831.200195,7873.899901999999,7772.149901999999,7860.75,7860.75,205200.0,0.9156537724294255,1.0526598572143122
397,2016-05-17,7896.850098000001,7940.100098000001,7879.700195,7890.75,7890.75,183400.0,0.8956059357876925,1.009108858813988
398,2016-05-18,7846.75,7882.049805,7810.75,7870.149901999999,7870.149901999999,156400.0,0.9116658265952734,1.0493949228496229
399,2016-05-19,7875.5,7876.200195,7766.799805,7783.399901999999,7783.399901999999,170400.0,0.9137022566824842,0.9729708454723591
400,2016-05-20,7792.200195,7812.399901999999,7735.75,7749.700195,7749.700195,157000.0,0.914255700559057,0.9922301282147613
401,2016-05-23,7813.950195,7820.600098000001,7722.200195,7731.049805,7731.049805,172000.0,0.9336521924094286,1.0345633250652992
402,2016-05-24,7738.049805,7761.549805,7715.799805,7748.850098000001,7748.850098000001,147000.0,0.9591901877309814,0.967237803672073
403,2016-05-25,7811.799805,7941.200195,7809.299805,7934.899901999999,7934.899901999999,176200.0,0.9806229680758388,0.8837742668096492
404,2016-05-26,7974.450195,8083.0,7948.5,8069.649901999999,8069.649901999999,264300.0,1.0898198246588937,0.7651307365577736
405,2016-05-27,8081.950195,8164.200195,8077.049805,8156.649901999999,8156.649901999999,260900.0,1.1406126871478952,0.7841214395453632
406,2016-05-30,8166.5,8200.0,8150.799805,8178.5,8178.5,247400.0,1.1340527514004,0.7733939368325841
407,2016-05-31,8209.849609,8213.599609,8134.299805,8160.100098000001,8160.100098000001,471000.0,1.1674638069885093,0.754820601229119
408,2016-06-01,8179.200195,8215.349609,8171.049805,8179.950195,8179.950195,194400.0,1.1371914769269627,0.7609430232021779
409,2016-06-02,8156.899901999999,8229.5,8154.75,8218.950195,8218.950195,181700.0,1.1949719359146682,0.7300361687106771
410,2016-06-03,8246.200195,8262.0,8209.849609,8220.799805,8220.799805,379000.0,1.2571646102766652,0.6871360964808811
411,2016-06-06,8228.75,8234.700195,8186.049805,8201.049805,8201.049805,171600.0,1.1704025189107066,0.7628892768334132
412,2016-06-07,8235.549805,8294.950195,8216.400391,8266.450195,8266.450195,241900.0,1.2445010312710068,0.6630414302458072
413,2016-06-08,8285.5,8288.900391,8252.049805,8273.049805,8273.049805,174300.0,1.3294493040616915,0.641881547903118
414,2016-06-09,8273.349609,8273.349609,8184.600098000001,8203.599609,8203.599609,174900.0,1.2945720908892688,0.6039555809628446
415,2016-06-10,8180.25,8265.599609,8162.850098000001,8170.049805,8170.049805,182200.0,1.2864145912895686,0.619160624548048
416,2016-06-13,8102.25,8125.25,8063.899901999999,8110.600098000001,8110.600098000001,169700.0,1.221436441010243,0.6678251696073332
417,2016-06-14,8134.399901999999,8134.950195,8069.5,8108.850098000001,8108.850098000001,145500.0,1.2220296762738778,0.7524636827735498
418,2016-06-15,8139.399901999999,8213.200195,8123.149901999999,8206.599609,8206.599609,169800.0,1.1492801454392205,0.7880330447206202
419,2016-06-16,8180.649901999999,8180.649901999999,8074.450195,8140.75,8140.75,189200.0,0.96443901562225,0.882715249884788
420,2016-06-17,8176.649901999999,8195.25,8135.799805,8170.200195,8170.200195,166600.0,0.9534963017152716,0.9030824448717265
421,2016-06-20,8115.75,8244.150391,8107.350098000001,8238.5,8238.5,168600.0,0.945482029634059,0.8773973185132552
422,2016-06-21,8255.400391,8257.25,8202.150391,8219.900391,8219.900391,137000.0,1.0050990516543208,0.8770358752539231
423,2016-06-22,8213.650391,8238.349609,8153.25,8203.700195,8203.700195,136100.0,0.9771328332900967,0.9064324235999939
424,2016-06-23,8201.150391,8285.599609,8188.299805,8270.450195,8270.450195,154100.0,0.9614516355354842,0.8977534022613302
425,2016-06-24,8029.100098000001,8100.700195,7927.049805,8088.600098000001,8088.600098000001,297600.0,0.815090827754415,0.9096849442618103
426,2016-06-27,8039.350098000001,8120.649901999999,8039.350098000001,8094.700195,8094.700195,162500.0,0.8786204268054341,0.9461508588512798
427,2016-06-28,8096.049805,8146.350098000001,8086.850098000001,8127.850098000001,8127.850098000001,170400.0,0.8882410509843838,0.9260326538462444
428,2016-06-29,8173.100098000001,8212.400391,8157.649901999999,8204.0,8204.0,147000.0,0.9595929985268571,0.8671487684226143
429,2016-06-30,8260.25,8308.150391,8242.099609,8287.75,8287.75,279400.0,1.0045883466009358,0.8130044775963139
430,2016-07-01,8313.049805,8356.75,8308.650391,8328.349609,8328.349609,165500.0,1.081991328027082,0.6972785310339873
431,2016-07-04,8376.75,8398.450195,8364.700195,8370.700195,8370.700195,154200.0,1.0912460581856396,0.6628427704646708
432,2016-07-05,8379.299805,8381.450195,8319.950195,8335.950195,8335.950195,139000.0,1.0355352245465708,0.7289137433524161
433,2016-07-07,8342.0,8361.950195,8317.700195,8337.900391,8337.900391,155500.0,1.0914160125496157,0.7208272459594997
434,2016-07-08,8350.0,8353.299805,8287.549805,8323.200195,8323.200195,137900.0,1.0236034847642428,0.7392461644772712
435,2016-07-11,8413.349609,8475.25,8407.049805,8467.900391,8467.900391,149800.0,1.0700257868413368,0.7061643133944029
436,2016-07-12,8502.599609,8526.599609,8479.200195,8521.049805,8521.049805,183600.0,1.045181581751469,0.6766784430812793
437,2016-07-13,8540.450195,8550.25,8493.549805,8519.5,8519.5,195500.0,1.0930459304874316,0.6383080324734257
438,2016-07-14,8515.75,8571.400391,8500.700195,8565.0,8565.0,153900.0,1.0738090577654058,0.6507763361089375
439,2016-07-15,8565.450195,8594.799805,8510.049805,8541.400391,8541.400391,221700.0,1.3412041669730672,0.529538701397094
440,2016-07-18,8564.049805,8587.099609,8494.349609,8508.700195,8508.700195,164300.0,1.2184369282787875,0.5602862988172258
441,2016-07-19,8514.299805,8540.049805,8476.700195,8528.549805,8528.549805,167900.0,1.1572384742389772,0.6293233997764254
442,2016-07-20,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300.0,1.1564073933867962,0.6610212301213381
443,2016-07-21,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000.0,1.1059054142348423,0.7111064692966137
444,2016-07-22,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200.0,1.0487284276643303,0.8111695542572406
445,2016-07-25,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000.0,1.0534612779739336,0.792636476539139
446,2016-07-26,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800.0,1.1501860814178058,0.7746068398752465
447,2016-07-27,8599.400391,8665.0,8572.049805,8615.799805,8615.799805,184100.0,1.1411724468654787,0.7492251664022916
448,2016-07-28,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500.0,1.2079675818628683,0.7228893726964594
449,2016-07-29,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000.0,1.2017366936525156,0.7937011724143844
450,2016-08-01,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400.0,1.0951776041733718,0.8185680920653197
